Id,MSZoning,LotArea,LotShape,OverallCond,YearBuilt,RoofStyle,Foundation,TotalBsmtSF,Heating,Electrical,GrLivArea,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageArea,GarageCond,YrSold,SalePrice
2530,RL,7200,Reg,8,1972,Gable,CBlock,385,GasA,SBrkr,875,Gd,5,Detchd,1975,728,TA,2007,180962.8681
2531,RL,11354,Reg,5,2000,Gable,PConc,1673,GasA,SBrkr,1673,Gd,7,Attchd,2000,583,TA,2007,179194.0664
2532,RL,8749,Reg,5,2003,Gable,PConc,979,GasA,SBrkr,1932,Gd,7,Attchd,2003,610,TA,2007,179591.7893
2533,RL,8158,Reg,5,2002,Gable,PConc,860,GasA,SBrkr,1729,Gd,7,Attchd,2002,542,TA,2007,180638.4637
2534,RL,11927,Reg,5,1994,Hip,PConc,1556,GasA,SBrkr,1592,Gd,7,Attchd,1994,484,TA,2007,185846.2151
2535,RL,12728,Reg,5,2001,Gable,PConc,1531,GasA,SBrkr,2439,Gd,7,Attchd,2001,560,TA,2007,195174.0311
2536,RL,15295,IR3,5,1996,Gable,PConc,860,GasA,SBrkr,1992,Gd,7,Attchd,1996,608,TA,2007,192474.5683
2537,RL,17227,IR2,5,1999,Gable,PConc,1341,GasA,SBrkr,1341,Gd,5,Attchd,1999,482,TA,2007,164200.5955
2538,RL,8145,IR1,5,2007,Gable,PConc,738,GasA,SBrkr,1476,Gd,7,Attchd,2007,552,TA,2007,178403.0941
2539,RL,8769,Reg,5,2005,Gable,PConc,1169,GasA,SBrkr,1190,Gd,5,Attchd,2005,578,TA,2007,170774.8402
2540,RL,8334,Reg,5,2006,Gable,PConc,1330,GasA,SBrkr,1330,Gd,6,Attchd,2006,437,TA,2007,179879.9459
2541,RL,8333,Reg,5,2006,Gable,PConc,738,GasA,SBrkr,1491,Gd,7,Attchd,2006,484,TA,2007,177668.1928
2542,RL,9045,IR1,5,2005,Gable,PConc,768,GasA,SBrkr,1536,Gd,6,Attchd,2005,400,TA,2007,180174.3286
2543,RL,9825,Reg,5,1967,Gable,CBlock,936,GasA,SBrkr,936,TA,4,Attchd,1967,384,TA,2007,170643.3036
2544,RL,8308,Reg,6,1963,Gable,CBlock,1088,GasA,SBrkr,1088,TA,4,Detchd,2002,520,TA,2007,165448.0043
2545,RL,16287,Reg,6,1925,Gable,CBlock,901,GasA,SBrkr,1351,TA,7,Detchd,1975,576,TA,2007,195531.7549
2546,RL,8240,Reg,6,1960,Hip,CBlock,1179,GasA,SBrkr,1179,TA,5,Attchd,1960,622,TA,2007,165314.1777
2547,RL,6285,Reg,6,1976,Gable,CBlock,960,GasA,SBrkr,1044,TA,7,Detchd,1976,528,Fa,2007,172532.7577
2548,RL,9555,IR1,6,1979,Gable,Slab,0,GasA,SBrkr,2233,TA,11,Attchd,1979,579,Gd,2007,203310.2181
2549,RL,7023,Reg,5,2005,Gable,PConc,734,GasA,SBrkr,1408,TA,6,BuiltIn,2005,489,TA,2007,175090.0625
2550,RL,39290,IR1,5,2008,Hip,PConc,5095,GasA,SBrkr,5095,Ex,15,Attchd,2008,1154,TA,2007,230841.3386
2551,RM,3675,Reg,5,2005,Gable,PConc,547,GasA,SBrkr,1072,Gd,5,Basment,2005,525,TA,2007,155225.1901
2552,RL,6400,Reg,7,1959,Gable,CBlock,960,GasA,SBrkr,960,Fa,4,Detchd,1959,392,TA,2007,168322.3424
2553,RL,6882,Reg,3,1955,Gable,PConc,0,GasA,SBrkr,1152,Fa,6,NA,NA,0,NA,2007,165956.2593
2554,RL,8741,Reg,6,1946,Gable,CBlock,1195,GasA,SBrkr,1195,TA,8,NA,NA,0,NA,2007,193956.8176
2555,RL,10042,Reg,8,1920,Gable,BrkTil,660,GasA,SBrkr,865,TA,4,Detchd,1920,216,TA,2007,171070.3679
2556,RL,8172,Reg,5,1955,Gable,CBlock,768,GasA,SBrkr,768,TA,4,Detchd,1959,355,TA,2007,166285.2436
2557,RL,8172,Reg,5,1955,Gable,CBlock,864,GasA,SBrkr,864,TA,5,Detchd,1996,528,TA,2007,182875.8013
2558,RL,10890,Reg,6,1923,Hip,PConc,1296,Grav,FuseA,2592,TA,12,NA,NA,0,NA,2007,218108.5368
2559,RL,7223,Reg,5,1926,Hip,PConc,1290,GasA,SBrkr,1422,TA,6,Detchd,1973,352,TA,2007,174378.7776
2560,RL,6821,Reg,7,1921,Gable,BrkTil,651,GasA,SBrkr,1298,TA,8,Detchd,1994,240,TA,2007,164731.3164
2561,RL,4000,Reg,8,1930,Gable,BrkTil,531,GasA,SBrkr,1098,TA,5,Detchd,1930,216,TA,2007,156969.6951
2562,RL,6720,Reg,7,1921,Gable,BrkTil,585,GasA,SBrkr,1436,TA,7,Detchd,1992,228,TA,2007,173388.8543
2563,RL,7155,Reg,8,1926,Gable,BrkTil,686,GasA,SBrkr,1461,TA,6,Detchd,1926,225,TA,2007,177559.6287
2564,RL,7230,Reg,7,1927,Gable,BrkTil,851,GasA,SBrkr,1718,Gd,8,Detchd,1927,264,TA,2007,194297.7893
2565,RL,13108,IR2,5,1951,Gable,CBlock,0,GasA,SBrkr,1226,TA,7,Attchd,1951,400,TA,2007,174894.5884
2566,RL,7810,IR1,6,1930,Gable,BrkTil,930,GasA,SBrkr,1755,Gd,7,Detchd,1930,231,TA,2007,196544.1441
2567,RL,6221,IR1,5,1941,Gable,CBlock,728,GasA,SBrkr,1355,TA,5,Detchd,1966,528,TA,2007,179036.1585
2568,RL,25485,IR1,4,1960,Gable,CBlock,1560,GasA,SBrkr,1560,TA,6,Attchd,1960,580,TA,2007,211423.9865
2569,RL,21579,IR1,6,1968,Hip,PConc,1488,GasA,SBrkr,1488,TA,7,Attchd,1968,552,TA,2007,208156.3989
2570,RM,1782,Reg,6,1980,Gable,CBlock,516,GasA,SBrkr,1045,TA,5,Detchd,1980,462,TA,2007,159233.9413
2571,RL,17871,IR2,5,1995,Gable,PConc,1680,GasA,SBrkr,1680,Gd,7,Attchd,1996,628,TA,2007,210820.1151
2572,RM,3907,IR1,5,1988,Gable,CBlock,1004,GasA,SBrkr,1020,TA,4,Attchd,1988,509,TA,2007,140196.1098
2573,RL,20693,IR1,5,1971,Gable,CBlock,1696,GasA,SBrkr,1696,TA,7,Attchd,1971,625,TA,2007,198678.4691
2574,RL,18044,IR1,5,1986,Gable,CBlock,279,GasA,SBrkr,2726,Gd,6,Attchd,1986,691,Gd,2007,186818.6108
2575,RM,7000,Reg,7,1940,Gable,BrkTil,720,GasA,FuseA,1215,Gd,6,Detchd,1965,720,TA,2007,175044.7976
2576,RM,7288,Reg,7,1925,Gable,BrkTil,936,GasA,SBrkr,1601,TA,6,NA,NA,0,NA,2007,180031.1629
2577,RM,9060,Reg,6,1923,Gable,BrkTil,859,GasA,SBrkr,1828,Gd,6,Detchd,NA,NA,NA,2007,176889.1715
2578,RM,3672,Reg,7,1922,Gable,BrkTil,816,GasA,SBrkr,816,TA,5,Detchd,1922,100,Fa,2007,159638.8562
2579,RM,11067,Reg,4,1939,Gable,BrkTil,0,GasA,SBrkr,845,TA,4,Detchd,1950,256,Fa,2007,154287.2644
2580,C (all),8250,Reg,6,1895,Gable,CBlock,957,GasA,SBrkr,1991,TA,9,NA,NA,0,NA,2007,191885.6182
2581,C (all),6565,Reg,6,1957,Gable,CBlock,1073,GasA,FuseA,1073,TA,6,Detchd,1985,720,TA,2007,177503.3786
2582,C (all),6060,Reg,9,1930,Hip,BrkTil,837,GasA,SBrkr,1001,Gd,5,Detchd,1930,216,Po,2007,166548.3168
2583,RM,5568,IR1,5,2006,Hip,PConc,1573,GasA,SBrkr,1625,Gd,5,Attchd,2006,495,TA,2007,164475.1494
2584,RL,12150,IR1,6,1979,Gable,CBlock,1001,GasA,SBrkr,1299,Gd,5,BuiltIn,1979,486,TA,2007,167484.7449
2585,RL,10000,Reg,5,2002,Gable,PConc,1441,GasA,SBrkr,1392,Gd,6,Attchd,2002,650,TA,2007,188683.1606
2586,RL,12864,IR1,5,2002,Gable,PConc,1409,GasA,SBrkr,1409,Gd,4,Attchd,2002,576,TA,2007,162243.3995
2587,RL,9928,IR1,5,1991,Gable,PConc,1454,GasA,SBrkr,1478,TA,6,Attchd,1991,506,TA,2007,180807.2139
2588,RL,8750,IR1,6,1975,Gable,CBlock,852,GasA,SBrkr,918,TA,4,Attchd,1975,360,TA,2007,176279.0796
2589,RL,8410,IR1,6,1974,Gable,CBlock,970,GasA,SBrkr,1026,TA,5,Attchd,1974,528,TA,2007,163438.9591
2590,RL,4054,IR1,6,1987,Gable,BrkTil,1501,GasA,SBrkr,1501,Gd,5,Attchd,1987,512,TA,2007,161495.5394
2591,RL,19958,Reg,8,1958,Hip,CBlock,585,GasA,SBrkr,2279,Gd,7,Attchd,1958,461,TA,2007,216032.3037
2592,RL,8368,IR1,5,2006,Gable,PConc,1689,GasA,SBrkr,1689,Gd,7,Attchd,2007,433,TA,2007,176632.1815
2593,RL,8298,IR1,5,2006,Hip,PConc,1546,GasA,SBrkr,1564,Ex,6,Attchd,2207,502,TA,2007,168743.0016
2594,RL,10331,Reg,7,1985,Gable,CBlock,1265,GasA,SBrkr,1240,Gd,6,Attchd,1985,528,TA,2007,183810.1185
2595,RL,6718,IR1,5,2001,Gable,PConc,1267,GasA,SBrkr,1312,Gd,5,Attchd,2001,471,TA,2007,156794.3605
2596,RL,11305,Reg,5,2002,Hip,PConc,1922,GasA,SBrkr,1922,Gd,6,Attchd,2002,692,TA,2007,169136.4301
2597,RL,7777,IR1,5,1996,Gable,PConc,1491,GasA,SBrkr,1491,TA,7,Attchd,1996,571,TA,2007,183203.3188
2598,RL,11800,IR1,5,2003,Gable,PConc,1122,GasA,SBrkr,2486,Gd,10,BuiltIn,2003,452,TA,2007,213252.9269
2599,RL,12633,IR1,5,2006,Hip,PConc,1824,GasA,SBrkr,1824,Ex,8,Attchd,2006,932,TA,2007,190550.3279
2600,RL,43500,Reg,5,1953,Gable,CBlock,0,GasA,SBrkr,2034,TA,9,2Types,1953,1041,TA,2007,234707.2099
2601,RM,6710,IR1,5,1996,Gable,PConc,920,GasA,SBrkr,936,TA,3,Attchd,1996,460,TA,2007,135751.3189
2602,RM,1504,Reg,4,1972,Gable,CBlock,546,GasA,SBrkr,1092,TA,5,Attchd,1972,253,TA,2007,164228.4589
2603,RM,1533,Reg,5,1970,Gable,CBlock,530,GasA,SBrkr,992,TA,4,BuiltIn,1970,297,TA,2007,153219.437
2604,RM,1495,Reg,6,1970,Gable,CBlock,546,GasA,SBrkr,1092,TA,5,NA,NA,0,NA,2007,164210.7465
2605,RM,1890,Reg,3,1976,Gable,CBlock,546,GasA,SBrkr,1092,TA,6,Attchd,1976,286,TA,2007,163883.2291
2606,RL,9129,Reg,5,1977,Gable,PConc,923,GasA,SBrkr,1008,Gd,4,Attchd,1977,678,TA,2007,154892.7763
2607,RL,15957,IR1,6,1977,Gable,PConc,1244,GasA,SBrkr,1356,TA,6,Attchd,1977,528,TA,2007,197092.0873
2608,RL,33983,IR1,6,1977,Gable,PConc,1160,GasA,SBrkr,1676,Gd,6,Attchd,1977,672,TA,2007,228148.3764
2609,RL,8286,IR1,7,1977,Gable,PConc,716,GasA,SBrkr,1432,TA,6,Attchd,1977,531,TA,2007,178680.5875
2610,RL,6723,Reg,7,1971,Gable,CBlock,796,GasA,SBrkr,796,TA,5,NA,NA,0,NA,2007,165643.3412
2611,RL,27697,Reg,3,1961,Shed,CBlock,1396,GasA,SBrkr,1608,TA,6,Attchd,1961,444,Fa,2007,222406.6427
2612,RL,11000,IR2,6,1976,Gable,PConc,1090,GasA,SBrkr,1178,TA,6,Attchd,1976,502,TA,2007,184021.8436
2613,RL,11625,IR1,7,1983,Gable,CBlock,816,GasA,SBrkr,816,TA,4,Attchd,1983,264,TA,2007,170871.0949
2614,RL,10447,Reg,6,1984,Gable,CBlock,864,GasA,SBrkr,887,TA,5,Attchd,1984,288,TA,2007,189562.8737
2615,RL,11027,IR1,5,1954,Hip,CBlock,1178,GasA,SBrkr,1293,TA,5,Attchd,1954,452,TA,2006,170591.885
2616,RL,10533,IR1,6,1956,Hip,CBlock,1008,GasA,SBrkr,1024,Gd,5,Attchd,1956,313,TA,2006,172934.3517
2617,RL,11765,IR1,5,1957,Gable,CBlock,1617,GasA,SBrkr,1797,TA,7,Attchd,1957,963,TA,2006,186425.0699
2618,RL,39384,IR1,6,1957,Gable,CBlock,1705,GasA,SBrkr,1390,Ex,4,Attchd,1957,550,TA,2006,218648.1311
2619,RL,11727,Reg,6,1969,Gable,CBlock,1851,GasA,SBrkr,1851,TA,8,Attchd,1969,506,TA,2006,183035.6068
2620,RL,8238,IR1,5,1997,Gable,PConc,813,GasA,SBrkr,1525,TA,6,Attchd,1997,400,TA,2006,178378.9061
2621,RL,13041,IR2,5,1995,Gable,PConc,781,GasA,SBrkr,1671,TA,7,Attchd,1995,423,TA,2006,184516.7166
2622,RL,9783,IR1,5,1996,Gable,PConc,821,GasA,SBrkr,1776,TA,7,BuiltIn,1996,443,TA,2006,181419.5253
2623,RL,13128,IR1,5,2005,Gable,PConc,1074,GasA,SBrkr,2064,Gd,7,Attchd,2005,527,TA,2006,196858.9234
2624,RL,13751,IR1,5,2005,Gable,PConc,1700,GasA,SBrkr,2212,Gd,9,Attchd,2006,773,TA,2006,189228.7015
2625,RL,13108,IR1,5,1994,Gable,PConc,2062,GasA,SBrkr,2687,Gd,9,Attchd,1994,618,TA,2006,208973.3808
2626,RL,8076,IR1,6,1993,Gable,PConc,1160,GasA,SBrkr,1169,TA,6,Attchd,1993,402,TA,2006,180269.869
2627,RL,3701,IR1,5,1987,Gable,CBlock,1191,GasA,SBrkr,1204,TA,5,Attchd,1987,461,TA,2006,159488.7137
2628,RL,16023,IR1,5,2005,Hip,PConc,1398,GasA,SBrkr,2798,Ex,11,BuiltIn,2005,670,TA,2006,191490.2995
2629,RL,18062,IR1,5,2006,Hip,PConc,1528,GasA,SBrkr,3390,Ex,10,BuiltIn,2006,758,TA,2006,228684.2451
2630,RL,12292,IR1,5,2006,Hip,PConc,1094,GasA,SBrkr,2473,Gd,11,BuiltIn,2006,675,TA,2006,201842.9987
2631,RL,16052,IR1,5,2006,Hip,PConc,1850,GasA,SBrkr,2698,Ex,11,Attchd,2006,736,TA,2006,209242.8229
2632,RL,15922,IR1,5,2005,Hip,PConc,1390,GasA,SBrkr,2795,Ex,10,BuiltIn,2005,660,TA,2006,202357.6226
2633,RL,8147,Reg,5,2005,Hip,PConc,1714,GasA,SBrkr,1714,Gd,7,Attchd,2005,517,TA,2006,168238.6122
2634,RL,18261,IR1,5,2005,Hip,PConc,1910,GasA,SBrkr,2000,Ex,8,Attchd,2005,722,TA,2006,202524.1247
2635,RL,10464,IR1,6,1980,Gable,CBlock,988,GasA,SBrkr,1102,TA,5,Attchd,1980,582,TA,2006,170588.7719
2636,RL,10530,Reg,5,1978,Gable,CBlock,945,GasA,SBrkr,1857,TA,8,Attchd,1978,482,TA,2006,198375.3151
2637,RL,9927,IR1,5,1976,Gable,CBlock,1047,GasA,SBrkr,1083,TA,5,Attchd,1976,596,TA,2006,170636.8279
2638,FV,9512,IR1,5,2005,Gable,PConc,960,GasA,SBrkr,2318,Gd,8,BuiltIn,2005,541,TA,2006,181991.0795
2639,RL,10530,Reg,6,1975,Gable,CBlock,675,GasA,SBrkr,1875,Gd,8,Attchd,1975,485,TA,2006,183994.5425
2640,RL,10000,Reg,6,1974,Gable,CBlock,1103,GasA,SBrkr,1103,TA,6,Attchd,1974,462,TA,2006,182951.4822
2641,RL,7200,Reg,4,1971,Gable,CBlock,864,GasA,SBrkr,874,TA,5,Detchd,1995,576,TA,2006,174126.2972
2642,RH,8773,IR2,5,2002,Gable,PConc,1487,GasA,SBrkr,1419,Gd,4,Attchd,2002,543,TA,2006,170575.4967
2643,RM,2760,Reg,5,1973,Gable,CBlock,525,GasA,SBrkr,1092,TA,6,Detchd,1973,440,TA,2006,175332.2399
2644,RM,2160,Reg,6,1973,Gable,CBlock,765,GasA,SBrkr,1365,Gd,7,Attchd,1973,440,TA,2006,167522.0615
2645,RM,1890,Reg,7,1972,Gable,CBlock,494,GasA,SBrkr,1030,TA,6,Detchd,1973,264,TA,2006,168095.5837
2646,RM,1680,Reg,5,1972,Gable,CBlock,483,GasA,SBrkr,948,TA,5,Detchd,1972,264,TA,2006,154406.4156
2647,RM,1680,Reg,5,1972,Gable,CBlock,525,GasA,SBrkr,1092,TA,6,Detchd,1972,264,TA,2006,170996.9733
2648,RL,4043,Reg,5,1975,Gable,CBlock,1069,GasA,SBrkr,1069,TA,4,Attchd,1975,440,TA,2006,159056.8902
2649,RL,7514,Reg,7,1967,Hip,CBlock,943,GasA,SBrkr,1387,TA,6,Attchd,1974,300,TA,2006,181373.6165
2650,RL,2280,Reg,7,1976,Gable,CBlock,1055,GasA,SBrkr,1055,TA,4,Attchd,1976,319,TA,2006,152272.561
2651,RL,2179,Reg,5,1976,Gable,CBlock,855,GasA,SBrkr,1456,TA,6,Attchd,1976,460,TA,2006,168664.3468
2652,RL,16387,IR1,5,2006,Hip,PConc,1738,GasA,SBrkr,2589,Ex,11,Attchd,2006,831,TA,2006,211007.0083
2653,RL,16163,Reg,5,2004,Gable,PConc,1618,GasA,SBrkr,1618,Gd,6,Attchd,2004,880,TA,2006,182909.515
2654,RL,12228,Reg,5,2006,Hip,PConc,1721,GasA,SBrkr,1740,Gd,8,Attchd,2006,874,TA,2006,203926.8294
2655,RL,14780,IR1,5,2005,Hip,PConc,1868,GasA,SBrkr,1868,Ex,7,Attchd,2005,1085,TA,2006,179082.8254
2656,RL,13975,IR1,5,2005,Hip,PConc,1090,GasA,SBrkr,2206,Ex,10,BuiltIn,2005,670,TA,2006,206260.0998
2657,RL,9942,IR1,5,2005,Gable,PConc,1606,GasA,SBrkr,2091,Ex,8,Attchd,2005,521,TA,2006,181732.4434
2658,RL,12867,IR1,5,2005,Gable,PConc,1209,GasA,SBrkr,2253,Ex,8,Attchd,2005,575,TA,2006,189698.7407
2659,RL,10672,IR1,5,2006,Gable,PConc,1054,GasA,SBrkr,2389,Gd,10,BuiltIn,2006,672,TA,2006,203074.3468
2660,RL,11643,IR1,5,2005,Hip,PConc,1524,GasA,SBrkr,2358,Ex,10,BuiltIn,2005,784,TA,2006,201670.6344
2661,RL,13758,IR1,5,2005,Gable,PConc,1792,GasA,SBrkr,1792,Gd,6,Attchd,2005,925,TA,2006,173756.8126
2662,RL,14828,IR1,5,2004,Hip,PConc,1780,GasA,SBrkr,1780,Ex,7,Attchd,2004,816,TA,2006,181387.0764
2663,RL,13215,IR1,5,2004,Gable,PConc,1420,GasA,SBrkr,1914,Gd,9,BuiltIn,2004,746,TA,2006,184859.1553
2664,RL,5911,Reg,5,2005,Hip,PConc,1560,GasA,SBrkr,1565,Ex,6,Attchd,2005,556,TA,2006,158313.6157
2665,RL,7740,Reg,5,2006,Hip,PConc,1686,GasA,SBrkr,1686,Ex,6,Attchd,2006,899,TA,2006,151951.9554
2666,RL,6373,Reg,5,2006,Hip,PConc,1666,GasA,SBrkr,1666,Gd,6,Attchd,2006,575,TA,2006,162537.527
2667,RL,10237,Reg,5,2005,Gable,PConc,728,GasA,SBrkr,1456,Gd,8,Attchd,2005,390,TA,2006,178998.3371
2668,RL,10237,Reg,5,2006,Gable,PConc,738,GasA,SBrkr,1492,Gd,8,Attchd,2006,440,TA,2006,186732.5849
2669,RL,11660,IR1,5,2006,Gable,PConc,1326,GasA,SBrkr,1326,Gd,6,Attchd,2006,427,TA,2006,187323.3184
2670,RL,11631,IR1,5,2004,Gable,PConc,1052,GasA,SBrkr,2373,Gd,9,BuiltIn,2004,632,TA,2006,199437.2328
2671,RL,9073,IR1,5,2006,Gable,PConc,738,GasA,SBrkr,1492,Gd,8,Attchd,2006,440,TA,2006,185546.6809
2672,RL,3087,Reg,5,2006,Gable,PConc,1220,GasA,SBrkr,1364,Gd,6,Attchd,2006,437,TA,2006,161595.0158
2673,RL,2938,Reg,5,2002,Gable,PConc,1368,GasA,SBrkr,1511,Gd,5,Attchd,2002,398,TA,2006,154672.4228
2674,RM,3072,Reg,5,2004,Hip,PConc,1365,GasA,SBrkr,1548,Gd,7,Attchd,2004,388,TA,2006,159355.7101
2675,RL,3010,Reg,5,2005,Gable,PConc,1142,GasA,SBrkr,1142,Gd,6,Attchd,2005,440,TA,2006,155919.0141
2676,RL,9171,IR1,5,2004,Gable,PConc,848,GasA,SBrkr,1598,Gd,7,Attchd,2004,433,TA,2006,182424.871
2677,RL,8658,IR1,5,2000,Gable,PConc,982,GasA,SBrkr,1889,TA,9,Attchd,2000,431,TA,2006,178100.5896
2678,RL,12104,IR1,5,2006,Gable,PConc,1035,GasA,SBrkr,2322,Gd,8,Attchd,2006,617,TA,2006,202577.9
2679,RL,9660,IR1,5,1998,Gable,PConc,1044,GasA,SBrkr,1976,Gd,7,Attchd,1998,885,TA,2006,177862.7789
2680,RL,9545,Reg,5,2000,Gable,PConc,1160,GasA,SBrkr,2234,Gd,7,BuiltIn,2000,768,TA,2006,182056.0247
2681,RL,9233,IR1,5,2000,Gable,PConc,1540,GasA,SBrkr,2855,Ex,9,Attchd,2000,774,TA,2006,191403.1992
2682,RL,10019,IR1,5,1995,Hip,PConc,1342,GasA,SBrkr,2726,Gd,9,Attchd,1995,725,TA,2006,196264.755
2683,RL,17242,IR1,5,1993,Hip,PConc,1733,GasA,SBrkr,3500,Ex,11,Attchd,1993,959,TA,2006,209375.0034
2684,RL,10236,IR1,5,1994,Gable,PConc,1290,GasA,SBrkr,2494,Gd,9,Attchd,1994,803,TA,2006,196691.8193
2685,RL,12585,IR1,5,1993,Gable,PConc,1286,GasA,SBrkr,2799,Gd,8,Attchd,1993,704,TA,2006,192458.4315
2686,RL,12447,IR1,5,2005,Gable,PConc,1100,GasA,SBrkr,1964,Gd,8,BuiltIn,2005,760,TA,2006,182242.8093
2687,RL,15218,IR1,5,2006,Gable,PConc,1670,GasA,SBrkr,1670,Gd,6,Attchd,2006,928,TA,2006,183259.5039
2688,RL,10936,Reg,5,2006,Gable,PConc,1504,GasA,SBrkr,1504,Gd,7,Attchd,2006,510,TA,2006,188108.2437
2689,FV,8640,Reg,5,2006,Gable,PConc,1278,GasA,SBrkr,1278,Gd,5,Attchd,2006,584,TA,2006,171418.6402
2690,FV,13162,Reg,5,2006,Gable,PConc,2036,GasA,SBrkr,2640,Ex,11,Attchd,2006,792,TA,2006,194698.8822
2691,FV,8125,Reg,5,2005,Gable,PConc,858,GasA,SBrkr,1716,Gd,7,Attchd,2005,615,TA,2006,174841.8401
2692,RL,7733,IR1,5,2005,Gable,PConc,1142,GasA,SBrkr,1142,Gd,5,NA,NA,0,NA,2006,172965.4765
2693,RL,11024,IR1,5,2005,Gable,PConc,1400,GasA,SBrkr,1400,Gd,6,Attchd,2005,612,TA,2006,189386.3237
2694,RL,13072,Reg,5,2005,Gable,PConc,1131,GasA,SBrkr,1131,Gd,6,NA,NA,0,NA,2006,185682.6183
2695,RL,7800,Reg,5,2005,Gable,PConc,891,GasA,SBrkr,1686,Gd,8,Attchd,2005,462,TA,2006,176412.0127
2696,RL,7632,IR1,5,2005,Gable,PConc,784,GasA,SBrkr,1585,Gd,7,Attchd,2005,449,TA,2006,174976.4897
2697,RL,8304,IR1,5,1997,Gable,PConc,941,GasA,SBrkr,1837,TA,7,Attchd,1997,688,TA,2006,180718.5817
2698,RL,9370,IR2,5,1992,Gable,PConc,836,GasA,SBrkr,1731,Gd,7,Attchd,1992,462,TA,2006,186131.1882
2699,RL,7175,Reg,5,1990,Gable,PConc,1398,GasA,SBrkr,1398,Gd,5,Attchd,1990,542,TA,2006,165220.7864
2700,RL,7175,Reg,5,1991,Gable,PConc,1217,GasA,SBrkr,1217,Gd,5,Attchd,1991,484,TA,2006,164115.8938
2701,RL,9019,IR1,5,1994,Gable,PConc,636,GasA,SBrkr,1320,Gd,6,Attchd,1994,472,TA,2006,182125.7291
2702,RL,9100,Reg,4,1962,Hip,CBlock,988,GasA,SBrkr,988,TA,6,Detchd,1977,624,TA,2006,182285.1402
2703,RM,8927,Reg,6,1977,Gable,CBlock,0,GasA,SBrkr,1654,TA,10,Attchd,1977,528,TA,2006,196325.4422
2704,RL,9240,IR1,6,1962,Hip,CBlock,864,GasA,SBrkr,1211,TA,6,Detchd,1972,576,TA,2006,164865.2153
2705,RL,9308,IR1,5,1965,Gable,CBlock,984,GasA,SBrkr,984,TA,5,Attchd,1965,310,TA,2006,182694.4922
2706,RL,8450,Reg,6,1968,Gable,CBlock,882,GasA,SBrkr,909,TA,5,Attchd,1968,294,TA,2006,185425.4855
2707,RL,8638,IR1,6,1963,Gable,PConc,925,GasA,SBrkr,925,TA,5,Detchd,1990,484,TA,2006,171414.7041
2708,RL,13052,IR1,6,1965,Gable,CBlock,1024,GasA,SBrkr,1024,TA,5,Attchd,1965,308,TA,2006,183433.4725
2709,RL,8020,IR1,6,1964,Gable,CBlock,912,GasA,SBrkr,912,TA,6,NA,NA,0,NA,2006,176844.9812
2710,RL,8789,IR1,6,1967,Gable,CBlock,912,GasA,SBrkr,941,TA,6,Attchd,1967,288,TA,2006,180568.1878
2711,RL,14330,IR1,4,1974,Gable,CBlock,1748,GasA,SBrkr,2646,Gd,9,Attchd,1974,550,TA,2006,185948.6255
2712,RL,11025,Reg,5,1992,Gable,PConc,1334,GasA,SBrkr,2826,Gd,9,Attchd,1992,888,TA,2006,189388.2917
2713,FV,3628,Reg,5,2004,Gable,PConc,1143,GasA,SBrkr,1143,Gd,5,Attchd,2004,588,TA,2006,142754.4892
2714,FV,2544,Reg,5,2005,Gable,PConc,600,GasA,SBrkr,1223,Gd,4,Detchd,2005,480,TA,2006,156106.8008
2715,FV,2998,Reg,5,2000,Gable,PConc,756,GasA,SBrkr,1524,Gd,4,Detchd,2000,440,TA,2006,155895.3976
2716,FV,4447,IR1,5,2003,Gable,PConc,530,GasA,SBrkr,1080,Gd,4,Attchd,2003,496,TA,2006,159851.9777
2717,FV,8314,IR1,5,1997,Hip,PConc,569,GasA,SBrkr,1694,Gd,6,BuiltIn,1997,434,TA,2006,185157.8323
2718,FV,7180,IR1,5,2001,Gable,PConc,1568,GasA,SBrkr,1568,Gd,6,Attchd,2001,564,TA,2006,180716.2917
2719,RL,13110,IR1,6,1972,Gable,CBlock,1153,GasA,SBrkr,1193,TA,6,Attchd,1972,501,TA,2006,176901.094
2720,RL,10140,Reg,6,1967,Hip,CBlock,1334,GasA,SBrkr,1334,TA,7,Attchd,1967,477,TA,2006,181017.2225
2721,RL,9600,Reg,5,1968,Gable,CBlock,1051,GasA,SBrkr,1051,TA,6,Attchd,1968,504,TA,2006,183269.1594
2722,RL,8640,Reg,5,1968,Gable,CBlock,900,GasA,SBrkr,1770,TA,7,Attchd,1968,530,TA,2006,193550.8301
2723,RL,9360,Reg,7,1968,Hip,CBlock,976,GasA,SBrkr,976,Gd,4,Attchd,1968,504,TA,2006,170625.8427
2724,RL,8400,Reg,6,1968,Gable,CBlock,833,GasA,SBrkr,898,TA,6,Attchd,1968,326,TA,2006,182012.4059
2725,RL,9759,IR1,5,1966,Gable,CBlock,1051,GasA,SBrkr,1051,TA,6,Attchd,1966,264,TA,2006,179162.5073
2726,RL,9600,Reg,7,1967,Gable,PConc,1141,GasA,SBrkr,1141,TA,6,Attchd,1967,568,TA,2006,183269.1594
2727,RL,8800,Reg,7,1965,Hip,PConc,1187,GasA,SBrkr,1565,Gd,7,Attchd,1965,299,TA,2006,180589.8362
2728,RL,10368,IR1,6,1964,Hip,CBlock,1008,GasA,SBrkr,1488,TA,7,Attchd,1964,430,TA,2006,181465.9352
